,Date,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,ZipCode,poulation,percent_employed,inc_<10k,inc_10-15k,inc_15-25k,median_inc,mean_inc,percent_no_health,percent_public_health,total_population,percent_age_under_5,percent_age_5-9,percent_age_10-14,percent_age_15-19,percent_age_20-24,percent_age_25-34,percent_age_35-44,percent_age_45-54,percent_age_55-59,percent_age_60-64,percent_age_65-74,percent_age_75-84,percent_age85_and_over,percent_age_65_and_over,median_age,Month,Week,Year,Tavg
9196,2013-08-01,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX RESTUANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,1,0,60614,59408.0,78,8.4,3.7,5.7,86215,134437,6,10.5,68363.0,5.8,3.8,2.9,5,13.6,31.2,13.2,8.7,3.9,3.8,5,2.1,1.1,8.2,29.8,8,31,2013,71.62
9197,2013-08-01,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,4,1,60643,40803.0,59.6,7.1,4.4,9.6,61799,78222,10.4,35.9,51836.0,5.8,6.4,7.7,6.6,5.7,9.5,12.3,15.3,6.8,6.5,8.2,6.6,2.6,17.3,42.1,8,31,2013,71.62
9198,2013-08-01,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX PIPIENS/RESTUANS,89, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,16,0,60620,57607.0,55.5,14.4,8,17.7,31753,43334,20.7,48.7,73253.0,6.2,6.3,7.4,8.8,7,10.7,13,13.6,6.2,4.8,8.7,5.6,1.7,16,38.2,8,31,2013,71.62
9199,2013-08-01,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX RESTUANS,89, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,2,0,60620,57607.0,55.5,14.4,8,17.7,31753,43334,20.7,48.7,73253.0,6.2,6.3,7.4,8.8,7,10.7,13,13.6,6.2,4.8,8.7,5.6,1.7,16,38.2,8,31,2013,71.62
9200,2013-08-01,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX PIPIENS,89, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,7,0,60620,57607.0,55.5,14.4,8,17.7,31753,43334,20.7,48.7,73253.0,6.2,6.3,7.4,8.8,7,10.7,13,13.6,6.2,4.8,8.7,5.6,1.7,16,38.2,8,31,2013,71.62
9201,2013-08-01,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,6,0,60634,59366.0,68,6.4,4.1,10.1,55767,66516,21.9,29.9,72718.0,6.1,5.8,5.3,6,6.1,16.4,13.1,14.2,7.6,6.6,6.7,4.2,1.9,12.8,38.9,8,31,2013,71.62
9202,2013-08-01,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,45,0,60659,30524.0,65.3,8.5,4.7,13,49581,65262,25.1,33.9,39657.0,7.7,7.2,7.2,5.4,5,17.3,15.1,12.3,6.5,5,6.4,3.7,1.1,11.2,35.1,8,31,2013,71.62
9203,2013-08-01,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX RESTUANS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,3,0,60659,30524.0,65.3,8.5,4.7,13,49581,65262,25.1,33.9,39657.0,7.7,7.2,7.2,5.4,5,17.3,15.1,12.3,6.5,5,6.4,3.7,1.1,11.2,35.1,8,31,2013,71.62
9204,2013-08-01,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX PIPIENS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,19,0,60659,30524.0,65.3,8.5,4.7,13,49581,65262,25.1,33.9,39657.0,7.7,7.2,7.2,5.4,5,17.3,15.1,12.3,6.5,5,6.4,3.7,1.1,11.2,35.1,8,31,2013,71.62
9205,2013-08-01,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801497999999995,-87.763416,9,10,0,60638,44677.0,67.8,3.9,4.1,10,61903,70951,13.4,26.7,56033.0,6.4,6.2,6.3,6.5,6.1,15,13.4,14.5,6.8,4.8,7.1,4.3,2.6,14,37.2,8,31,2013,71.62
9206,2013-08-01,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX RESTUANS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801497999999995,-87.763416,9,3,0,60638,44677.0,67.8,3.9,4.1,10,61903,70951,13.4,26.7,56033.0,6.4,6.2,6.3,6.5,6.1,15,13.4,14.5,6.8,4.8,7.1,4.3,2.6,14,37.2,8,31,2013,71.62
9207,2013-08-01,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,3,0,60622,45679.0,79.2,6.6,4,8.4,68923,96652,15.3,19.7,54272.0,6.6,4.7,3.9,3.8,7.8,34.6,17.2,9.1,3.5,2.7,3.1,2.1,1,6.2,31.1,8,31,2013,71.62
9208,2013-08-01,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,1,0,60622,45679.0,79.2,6.6,4,8.4,68923,96652,15.3,19.7,54272.0,6.6,4.7,3.9,3.8,7.8,34.6,17.2,9.1,3.5,2.7,3.1,2.1,1,6.2,31.1,8,31,2013,71.62
9209,2013-08-01,"South Vincennes Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S VINCENNES,T089,"1000  S VINCENNES, Chicago, IL",41.723195000000004,-87.64997,5,6,0,60620,57607.0,55.5,14.4,8,17.7,31753,43334,20.7,48.7,73253.0,6.2,6.3,7.4,8.8,7,10.7,13,13.6,6.2,4.8,8.7,5.6,1.7,16,38.2,8,31,2013,71.62
9210,2013-08-01,"South Vincennes Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S VINCENNES,T089,"1000  S VINCENNES, Chicago, IL",41.723195000000004,-87.64997,5,3,0,60620,57607.0,55.5,14.4,8,17.7,31753,43334,20.7,48.7,73253.0,6.2,6.3,7.4,8.8,7,10.7,13,13.6,6.2,4.8,8.7,5.6,1.7,16,38.2,8,31,2013,71.62
9211,2013-08-01,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,24,0,60607,22690.0,74,12.2,3.8,5.4,80261,107194,7.8,11.8,25134.0,4.7,2.6,1.8,7.6,13.2,33,16.3,7.7,4.5,2.9,3.3,2,0.5,5.8,30.6,8,31,2013,71.62
9212,2013-08-01,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,6,0,60607,22690.0,74,12.2,3.8,5.4,80261,107194,7.8,11.8,25134.0,4.7,2.6,1.8,7.6,13.2,33,16.3,7.7,4.5,2.9,3.3,2,0.5,5.8,30.6,8,31,2013,71.62
9213,2013-08-01,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,3,0,60607,22690.0,74,12.2,3.8,5.4,80261,107194,7.8,11.8,25134.0,4.7,2.6,1.8,7.6,13.2,33,16.3,7.7,4.5,2.9,3.3,2,0.5,5.8,30.6,8,31,2013,71.62
9214,2013-08-01,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,25,0,60803,18113.0,69.5,7.2,3,12.9,51186,59619,15.1,28.8,22945.0,6.4,6.7,6,7.7,7.9,14.3,12.9,15.5,5,4.9,6.6,4.1,1.9,12.6,35.7,8,31,2013,71.62
9215,2013-08-01,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,9,0,60803,18113.0,69.5,7.2,3,12.9,51186,59619,15.1,28.8,22945.0,6.4,6.7,6,7.7,7.9,14.3,12.9,15.5,5,4.9,6.6,4.1,1.9,12.6,35.7,8,31,2013,71.62
9216,2013-08-01,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,8,0,60803,18113.0,69.5,7.2,3,12.9,51186,59619,15.1,28.8,22945.0,6.4,6.7,6,7.7,7.9,14.3,12.9,15.5,5,4.9,6.6,4.1,1.9,12.6,35.7,8,31,2013,71.62
9217,2013-08-01,"Chicago, IL, USA",CULEX PIPIENS/RESTUANS,43, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114000000004,-87.629798,3,1,0,60613,44206.0,83,8.1,4.1,7.3,66697,99357,11,11.9,49536.0,5.1,2.7,2.5,1.9,11.3,35,16.2,10.7,3.9,3.2,3.8,2.4,1.5,7.6,31.5,8,31,2013,71.62
9218,2013-08-01,"Chicago, IL, USA",CULEX RESTUANS,43, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114000000004,-87.629798,3,1,0,60613,44206.0,83,8.1,4.1,7.3,66697,99357,11,11.9,49536.0,5.1,2.7,2.5,1.9,11.3,35,16.2,10.7,3.9,3.2,3.8,2.4,1.5,7.6,31.5,8,31,2013,71.62
9219,2013-08-01,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,28, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,24,1,60618,77402.0,74,5.9,4.4,9.4,55577,83289,23.7,22.7,97413.0,8.2,6,5.4,4.8,6.7,23.2,17.9,11.3,5,3.7,4.7,2.2,0.9,7.8,32.9,8,31,2013,71.62
9220,2013-08-01,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,28, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,10,1,60618,77402.0,74,5.9,4.4,9.4,55577,83289,23.7,22.7,97413.0,8.2,6,5.4,4.8,6.7,23.2,17.9,11.3,5,3.7,4.7,2.2,0.9,7.8,32.9,8,31,2013,71.62
9221,2013-08-01,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX PIPIENS,28, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,27,1,60618,77402.0,74,5.9,4.4,9.4,55577,83289,23.7,22.7,97413.0,8.2,6,5.4,4.8,6.7,23.2,17.9,11.3,5,3.7,4.7,2.2,0.9,7.8,32.9,8,31,2013,71.62
9222,2013-08-01,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,20,0,60707,34660.0,68.8,5.4,5.9,10.3,55554,69398,19.1,27,42712.0,5.5,6.5,5.5,5.9,6.7,14.7,13.1,15,7.5,5.7,6.4,5,2.4,13.8,39.1,8,31,2013,71.62
9223,2013-08-01,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,43,0,60707,34660.0,68.8,5.4,5.9,10.3,55554,69398,19.1,27,42712.0,5.5,6.5,5.5,5.9,6.7,14.7,13.1,15,7.5,5.7,6.4,5,2.4,13.8,39.1,8,31,2013,71.62
9224,2013-08-01,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,23,0,60707,34660.0,68.8,5.4,5.9,10.3,55554,69398,19.1,27,42712.0,5.5,6.5,5.5,5.9,6.7,14.7,13.1,15,7.5,5.7,6.4,5,2.4,13.8,39.1,8,31,2013,71.62
9225,2013-08-01,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,2,0,60707,34660.0,68.8,5.4,5.9,10.3,55554,69398,19.1,27,42712.0,5.5,6.5,5.5,5.9,6.7,14.7,13.1,15,7.5,5.7,6.4,5,2.4,13.8,39.1,8,31,2013,71.62
9226,2013-08-01,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,25, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,11,0,60623,61075.0,57.9,15.1,9,20.6,28949,37923,31.2,48.1,85158.0,9.3,8.8,8.3,9.2,9.4,15.6,12.7,11.8,4.6,3.2,4,2.3,0.7,6.9,27.8,8,31,2013,71.62
9227,2013-08-01,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,25, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,50,0,60623,61075.0,57.9,15.1,9,20.6,28949,37923,31.2,48.1,85158.0,9.3,8.8,8.3,9.2,9.4,15.6,12.7,11.8,4.6,3.2,4,2.3,0.7,6.9,27.8,8,31,2013,71.62
9228,2013-08-01,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,46,0,60655,21699.0,70.7,2.5,1.9,4.8,85531,98328,4.7,14.6,28173.0,7.2,7,7.2,8.4,5.9,11.2,14.6,16.1,6.5,4.9,5.9,3.6,1.6,11,37.6,8,31,2013,71.62
9229,2013-08-01,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,46,0,60655,21699.0,70.7,2.5,1.9,4.8,85531,98328,4.7,14.6,28173.0,7.2,7,7.2,8.4,5.9,11.2,14.6,16.1,6.5,4.9,5.9,3.6,1.6,11,37.6,8,31,2013,71.62
9230,2013-08-01,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,16,0,60655,21699.0,70.7,2.5,1.9,4.8,85531,98328,4.7,14.6,28173.0,7.2,7,7.2,8.4,5.9,11.2,14.6,16.1,6.5,4.9,5.9,3.6,1.6,11,37.6,8,31,2013,71.62
9231,2013-08-01,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,25,0,60655,21699.0,70.7,2.5,1.9,4.8,85531,98328,4.7,14.6,28173.0,7.2,7,7.2,8.4,5.9,11.2,14.6,16.1,6.5,4.9,5.9,3.6,1.6,11,37.6,8,31,2013,71.62
9232,2013-08-01,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX PIPIENS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,1,0,60625,64183.0,74.4,7.8,4.4,10.8,56597,76589,25.5,25,78966.0,7.6,5.1,4.9,6,7.2,22.6,16.1,12.5,5.1,4,5.2,2.8,0.9,8.9,33.4,8,31,2013,71.62
9233,2013-08-01,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,35,1,60630,46413.0,69,5.5,5.9,10.8,58086,71848,16.8,28.1,57886.0,6.5,6,6.1,6,5.5,14.9,15.5,15.7,5.7,4.9,6.4,4.5,2.2,13.1,38.1,8,31,2013,71.62
9234,2013-08-01,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX RESTUANS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,8,0,60630,46413.0,69,5.5,5.9,10.8,58086,71848,16.8,28.1,57886.0,6.5,6,6.1,6,5.5,14.9,15.5,15.7,5.7,4.9,6.4,4.5,2.2,13.1,38.1,8,31,2013,71.62
9235,2013-08-01,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX PIPIENS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,18,0,60630,46413.0,69,5.5,5.9,10.8,58086,71848,16.8,28.1,57886.0,6.5,6,6.1,6,5.5,14.9,15.5,15.7,5.7,4.9,6.4,4.5,2.2,13.1,38.1,8,31,2013,71.62
9236,2013-08-01,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999999,9,50,0,60646,22309.0,63.2,5.3,5.1,8.6,75419,103350,10.7,26.5,28314.0,7.5,6.8,5.7,4.7,4.7,10.4,12.8,14.3,7.1,6.1,9.1,6.3,4.5,19.8,42.7,8,31,2013,71.62
9237,2013-08-01,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999999,9,38,0,60646,22309.0,63.2,5.3,5.1,8.6,75419,103350,10.7,26.5,28314.0,7.5,6.8,5.7,4.7,4.7,10.4,12.8,14.3,7.1,6.1,9.1,6.3,4.5,19.8,42.7,8,31,2013,71.62
9238,2013-08-01,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999999,9,48,0,60646,22309.0,63.2,5.3,5.1,8.6,75419,103350,10.7,26.5,28314.0,7.5,6.8,5.7,4.7,4.7,10.4,12.8,14.3,7.1,6.1,9.1,6.3,4.5,19.8,42.7,8,31,2013,71.62
9239,2013-08-01,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999999,9,25,0,60646,22309.0,63.2,5.3,5.1,8.6,75419,103350,10.7,26.5,28314.0,7.5,6.8,5.7,4.7,4.7,10.4,12.8,14.3,7.1,6.1,9.1,6.3,4.5,19.8,42.7,8,31,2013,71.62
9240,2013-08-01,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999999,9,13,0,60646,22309.0,63.2,5.3,5.1,8.6,75419,103350,10.7,26.5,28314.0,7.5,6.8,5.7,4.7,4.7,10.4,12.8,14.3,7.1,6.1,9.1,6.3,4.5,19.8,42.7,8,31,2013,71.62
9241,2013-08-01,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,13,0,60646,22309.0,63.2,5.3,5.1,8.6,75419,103350,10.7,26.5,28314.0,7.5,6.8,5.7,4.7,4.7,10.4,12.8,14.3,7.1,6.1,9.1,6.3,4.5,19.8,42.7,8,31,2013,71.62
9242,2013-08-01,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,47,0,60646,22309.0,63.2,5.3,5.1,8.6,75419,103350,10.7,26.5,28314.0,7.5,6.8,5.7,4.7,4.7,10.4,12.8,14.3,7.1,6.1,9.1,6.3,4.5,19.8,42.7,8,31,2013,71.62
9243,2013-08-01,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,2,0,60646,22309.0,63.2,5.3,5.1,8.6,75419,103350,10.7,26.5,28314.0,7.5,6.8,5.7,4.7,4.7,10.4,12.8,14.3,7.1,6.1,9.1,6.3,4.5,19.8,42.7,8,31,2013,71.62
9244,2013-08-01,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX PIPIENS,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,3,0,60646,22309.0,63.2,5.3,5.1,8.6,75419,103350,10.7,26.5,28314.0,7.5,6.8,5.7,4.7,4.7,10.4,12.8,14.3,7.1,6.1,9.1,6.3,4.5,19.8,42.7,8,31,2013,71.62
9245,2013-08-01,"3000 West 18th Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,30, W 18TH ST,T043,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8,2,0,60608,63425.0,60.9,11.8,7.7,16.3,35336,48667,29.5,36.1,78794.0,6.4,6.2,5.8,7.1,10.1,21.2,14.3,11.7,5.2,4.2,3.9,2.7,1.1,7.8,31.3,8,31,2013,71.62
9246,2013-08-01,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,5,0,60612,27538.0,61.8,20.9,7.9,11.5,35318,54544,17.2,39.1,36052.0,8,6,7.9,8,8.3,20.1,14.3,10.5,4.7,4.3,4.4,2.6,0.8,7.9,30.6,8,31,2013,71.62
9247,2013-08-01,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,42,1,60639,67395.0,66.2,7.7,7,14.2,38707,48251,26.1,39.2,91934.0,8.1,8.9,8,8.8,8.7,14.9,14.9,12.3,4.8,3.6,4.5,1.9,0.8,7.1,30.3,8,31,2013,71.62
9248,2013-08-01,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX RESTUANS,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,13,0,60639,67395.0,66.2,7.7,7,14.2,38707,48251,26.1,39.2,91934.0,8.1,8.9,8,8.8,8.7,14.9,14.9,12.3,4.8,3.6,4.5,1.9,0.8,7.1,30.3,8,31,2013,71.62
9249,2013-08-01,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX PIPIENS,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,5,0,60639,67395.0,66.2,7.7,7,14.2,38707,48251,26.1,39.2,91934.0,8.1,8.9,8,8.8,8.7,14.9,14.9,12.3,4.8,3.6,4.5,1.9,0.8,7.1,30.3,8,31,2013,71.62
9250,2013-08-01,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.899229999999996,-87.716788,9,46,1,60651,46722.0,54.3,16.8,7.8,15.5,30971,43561,24,47,61150.0,7.7,7.2,7.3,8.6,7.9,15,12.8,11.5,6.1,6,6.6,2.5,0.9,10,32.7,8,31,2013,71.62
9251,2013-08-01,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX RESTUANS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.899229999999996,-87.716788,9,16,0,60651,46722.0,54.3,16.8,7.8,15.5,30971,43561,24,47,61150.0,7.7,7.2,7.3,8.6,7.9,15,12.8,11.5,6.1,6,6.6,2.5,0.9,10,32.7,8,31,2013,71.62
9252,2013-08-01,"6000 West Montrose Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,60, W MONTROSE DR,T017,"6000  W MONTROSE DR, Chicago, IL",41.960615999999995,-87.777189,9,9,0,60634,59366.0,68,6.4,4.1,10.1,55767,66516,21.9,29.9,72718.0,6.1,5.8,5.3,6,6.1,16.4,13.1,14.2,7.6,6.6,6.7,4.2,1.9,12.8,38.9,8,31,2013,71.62
9253,2013-08-01,"6000 West Montrose Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,60, W MONTROSE DR,T017,"6000  W MONTROSE DR, Chicago, IL",41.960615999999995,-87.777189,9,3,0,60634,59366.0,68,6.4,4.1,10.1,55767,66516,21.9,29.9,72718.0,6.1,5.8,5.3,6,6.1,16.4,13.1,14.2,7.6,6.6,6.7,4.2,1.9,12.8,38.9,8,31,2013,71.62
9254,2013-08-01,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX RESTUANS,33, W 104TH ST,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.70373599999999,8,3,0,60655,21699.0,70.7,2.5,1.9,4.8,85531,98328,4.7,14.6,28173.0,7.2,7,7.2,8.4,5.9,11.2,14.6,16.1,6.5,4.9,5.9,3.6,1.6,11,37.6,8,31,2013,71.62
9255,2013-08-01,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX PIPIENS,33, W 104TH ST,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.70373599999999,8,3,0,60655,21699.0,70.7,2.5,1.9,4.8,85531,98328,4.7,14.6,28173.0,7.2,7,7.2,8.4,5.9,11.2,14.6,16.1,6.5,4.9,5.9,3.6,1.6,11,37.6,8,31,2013,71.62
9256,2013-08-01,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,17, N PULASKI RD,T039,"1700  N PULASKI RD, Chicago, IL",41.911823999999996,-87.726737,9,3,0,60639,67395.0,66.2,7.7,7,14.2,38707,48251,26.1,39.2,91934.0,8.1,8.9,8,8.8,8.7,14.9,14.9,12.3,4.8,3.6,4.5,1.9,0.8,7.1,30.3,8,31,2013,71.62
9257,2013-08-01,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX RESTUANS,17, N PULASKI RD,T039,"1700  N PULASKI RD, Chicago, IL",41.911823999999996,-87.726737,9,1,0,60639,67395.0,66.2,7.7,7,14.2,38707,48251,26.1,39.2,91934.0,8.1,8.9,8,8.8,8.7,14.9,14.9,12.3,4.8,3.6,4.5,1.9,0.8,7.1,30.3,8,31,2013,71.62
9258,2013-08-01,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,13,0,60609,46242.0,62.8,13.2,8,15.7,33630,45455,26.8,42.5,62773.0,8.9,7.7,7.9,8.6,8.6,15.2,14,11.7,5.5,4.3,4.2,2.4,0.8,7.4,30.4,8,31,2013,71.62
